08/22/2017,michael+thomas,saints,https://www.elevenwarriors.com/ohio-state-football/2016/09/73860/new-orleans-saints-list-michael-thomas-as-starting-wide-receiver
08/22/2017,michael+thomas,saints,https://www.elevenwarriors.com/ohio-state-football/2016/09/73860/new-orleans-saints-list-michael-thomas-as-starting-wide-receiver
08/22/2017,michael+thomas,saints,http://www.nola.com/saints/index.ssf/2016/09/new_orleans_saints_injury_repo_106.html
08/22/2017,michael+thomas,saints,http://www.theadvocate.com/new_orleans/sports/saints/article_af7af0e6-75f5-11e6-9b39-8b295737b0ff.html
08/22/2017,michael+thomas,saints,http://thespun.com/college-football/michael-thomas-named-a-starting-wide-receiver-for-the-saints
08/22/2017,michael+thomas,saints,https://whodatdish.com/2016/09/08/saints-release-first-depth-chart-for-2016-season/
08/22/2017,michael+thomas,saints,http://www.nola.com/saints/index.ssf/2016/09/new_orleans_saints_injury_repo_106.html
08/22/2017,michael+thomas,saints,http://www.theadvocate.com/new_orleans/sports/saints/article_af7af0e6-75f5-11e6-9b39-8b295737b0ff.html
08/22/2017,michael+thomas,saints,http://thespun.com/college-football/michael-thomas-named-a-starting-wide-receiver-for-the-saints
08/22/2017,michael+thomas,saints,https://whodatdish.com/2016/09/08/saints-release-first-depth-chart-for-2016-season/
08/22/2017,michael+thomas,saints,http://www.sunherald.com/sports/nfl/new-orleans-saints/brian-allee-walsh/article101096707.html
08/22/2017,michael+thomas,saints,http://www.theadvocate.com/new_orleans/sports/saints/article_2f19b20e-5776-11e6-a65b-6b03d8991973.html
08/22/2017,michael+thomas,saints,http://www.theadvocate.com/new_orleans/sports/saints/article_2f19b20e-5776-11e6-a65b-6b03d8991973.html
08/22/2017,michael+thomas,saints,http://www.sunherald.com/sports/nfl/new-orleans-saints/article93599277.html
08/22/2017,michael+thomas,saints,http://nflmocks.com/2016/08/02/new-orleans-saints-rookie-wr-michael-thomas-impressing/
08/22/2017,michael+thomas,saints,http://www.nola.com/saints/index.ssf/2016/07/michael_thomas_brandin_cooks_d.html
08/22/2017,michael+thomas,saints,http://www.nola.com/saints/index.ssf/2016/07/michael_thomas_brandin_cooks_d.html
